filename,csv,expt.name,date,processing,usable,sample.no,donor,virus,dyes,condition,other notes,jammed,crypts,cyst,infxn.in.crypt,mucus.simple,mucus.mvmt.type,mucus.stop.frame,video.end.frame,mucus.stop.frame.end,mucus.dir,ruptures.yn,focal apoptosis,focus.type,focus.num,focus.simple,20hpi.spots,48hpi.focicount,peak.spots,peak.spots.frame,peak.pix.1100,peak.fxn.1100,peak.fxn.1100.frame,,,n.mm.2a,n.mm.2b,n.mm.2mean,fromold,piv.total,piv.fxn.3,piv.fxn.6,piv.fxn.12,piv.fxn.24,piv.fxn.48,piv.mean.speed,piv.median.speed,maxgfp0,maxgfp850,maxgfp900,maxgfp1000,maxgfp1100,frame.maxgfp0,frame.maxgfp850,frame.maxgfp900,frame.maxgfp1000,frame.maxgfp1100,t0spy0,t0spy350,t0spy400,t0spy500,t20spy0,t20spy350,t20spy400,t20spy500
agaroseD3_pt5_alldays_maxproj_aligned_cropped.tif,agaroseD3_pt5_spots.csv,agarose_d3,220216,assess,1,5,3,mock,cmo,agarose,scrunchled in the agarose layer,unjammed,furrows,densecysts,mock,static,static,1,85,no,,n,,mock,0,mock,0,0,140,40,1478369,0.111968,13,,,nd,nd,nd,1,,,,,,,,,15989324,3296050,2333969,1503616,760919,0,13,13,13,13,15989324,14997039,14671316,13975684,15989324,15736028,15491730,14828890
agaroseD3_pt6_alldays_maxproj_aligned_cropped.tif,agaroseD3_pt6_spots.csv,agarose_d3,220216,video,1,6,3,mock,cmo,vanilla,clipped off the top for the first day or so. You can also clearly see mucus moving over the cells in CMO.,unjammed,furrows,densecysts,mock,rotary,ball,78,85,no,,n,,mock,0,mock,0,0,400,0,656864,0.049749,13,,,nd,nd,nd,1,,,,,,,,,14909585,2517098,1248155,677183,342679,13,13,13,13,13,10881839,10881513,10880174,10870120,14909585,14909553,14908200,14858424
agarose_pt1_alldays_maxproj_aligned_cropped.tif,agarose_pt1_spots.csv,agarose,220118,assess,1,1,2,egfp,cmo,agarose2,,jammed,furrows,densecysts,yes,static,static,1,96,no,,y,,plaque,1,plaque,19,19,583,75,103263,0.007821,62,,,nd,nd,nd,1,,,,,,,,,13461384,1604659,417370,126111,103263,0,1,1,75,62,13461384,13461384,13461384,13461381,13461384,13461384,13461384,13461384
agarose_pt2_alldays_stitched_maxproj_aligned_crop 2.tif,agarose_pt2_spots.csv,agarose,220118,assess,1,2,2,egfp,cmo,vanilla,borderline w midsize comet,unjammed,furrows,densecysts,some,disorganized,disorganized,96,96,yes,,y,,littlecomet,3,comet,114,120,5901,74,1281891,0.097087,63,,,nd,nd,nd,1,,,,,,,,,15122548,5938433,3829501,2030012,1281891,0,63,63,63,63,15122548,15122546,15121979,15105487,15074121,15073718,15073641,15073434
agarose_pt3_alldays_maxproj_aligned_crop.tif,agarose_pt3_spots.csv,agarose,220118,assess,1,3,2,egfp,cmo,vanilla,,unjammed,furrows,densecysts,yes,disorganized,disorganized,56,96,no,,y,,littlecomet,3,comet,56,74,5406,83,1016066,0.076954,76,,,nd,nd,nd,1,,,,,,,,,14326890,4570608,2816813,1437128,1016066,13,76,76,76,76,14303041,14303041,14303041,14302670,14325914,14325868,14325863,14325849
agarose_pt4_alldays_maxproj_aligned_crop.tif,agarose_pt4_spots.csv,agarose,220118,assess,1,4,2,egfp,cmo,agarose,,unjammed,furrows,densecysts,yes,static,static,1,96,no,,y,,plaque,1,plaque,75,78,1580,75,371241,0.028117,75,,,nd,nd,nd,1,,,,,,,,,14213016,2642332,1223006,602289,371241,0,75,75,75,75,14213016,14142663,14066051,13932882,14213016,14203692,14181946,14112976
agarose_pt5_alldays_maxproj_aligned_crop.tif,agarose_pt5_spots.csv,agarose,220118,assess,1,5,2,egfp,cmo,agarose,"at 7 o clock you can see a focus where clearly the cells moved, not the mucus.",unjammed,furrows,densecysts,some,static,static,1,96,no,,y,,plaque,1,plaque,37,53,1188,67,182985,0.013859,63,,,nd,nd,nd,1,,,,,,,,,13762192,2549483,758052,252818,182985,0,0,0,63,63,13762192,13744810,13724014,13613233,13762192,13762169,13754739,13660063
agarose_pt6_alldays_maxproj_aligned_crop.tif,agarose_pt6_spots.csv,agarose,220118,assess,1,6,2,mock,cmo,vanilla,you can see mucus flowing smoothly over densecysts and getting stuck in crypts.,unjammed,furrows,densecysts,mock,disorganized,disorganized,96,96,yes,,n,,mock,0,mock,1,0,382,2,240213,0.018193,0,,,nd,nd,nd,1,,,,,,,,,14333544,2830263,1142408,483615,240213,0,0,0,0,0,14333544,14333521,14332393,14322242,14333544,14333544,14333544,14333299
na,,ciliakos,211215,unusable,0,1,,egfp,cmo,dnai1-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,2,,egfp,cmo,dnai1-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,3,,egfp,cmo,ccdc39-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,4,,egfp,cmo,ccdc39-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,5,,egfp,cmo,dnah5-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,6,,egfp,cmo,nt-3,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
